Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts,return_lag_1,return_lag_2,return_lag_3,vader_compound_lag_1,vader_compound_lag_2,vader_compound_lag_3,vader_compound_rolling_3,vader_compound_rolling_7,n_posts_log,return_rolling_3,return_rolling_7,volatility_7,Return_3d,Direction_3d,Return_5d,Direction_5d,Return_7d,Direction_7d
2020-01-28,3276.239990234375,1.0053584595046017,0,0.0847,0.8377,0.0776,-0.0099,455,-1.5730711659182384,-0.9042160974207404,0.1140976612478361,-0.02,-0.0113,0.0531,-0.0137333333333333,0.0072857142857142,6.1224928095143865,-0.4906429346114591,-0.1725578679087371,0.8492956399614402,-0.015481152435202539,0,0.006516646436124596,1,0.0212255632279017,1
2020-01-29,3273.39990234375,-0.0866874190868394,1,0.0738,0.8421,0.0824,-0.003,619,1.0053584595046017,-1.5730711659182384,-0.9042160974207404,-0.0099,-0.02,-0.0113,-0.0109666666666666,0.0028857142857142,6.429719478039138,-0.2181333751668253,-0.2401155313283046,0.8155790873545483,-0.007478457016883988,0,0.018723663741364582,1,0.016591330180850905,1
2020-01-30,3283.659912109375,0.3134358792605374,0,0.0714,0.8308,0.0962,0.0092,652,-0.0866874190868394,1.0053584595046017,-1.5730711659182384,-0.003,-0.0099,-0.02,-0.0012333333333333,0.0061142857142857,6.481577129276431,0.4107023065594332,-0.1574535821858624,0.8415238704537169,0.004242271171225331,1,0.018917950960273044,1,0.020839605078740053,1
2020-01-31,3225.52001953125,-1.770582037552626,1,0.0661,0.8316,0.1023,0.0388,597,0.3134358792605374,-0.0866874190868394,1.0053584595046017,0.0092,-0.003,-0.0099,0.015,0.0081285714285714,6.393590753950631,-0.5146111924596427,-0.4145235314236384,1.0290637133085392,0.03384568107280428,1,0.03168169497862894,1,0.040994934047244413,1
2020-02-03,3248.919921875,0.7254613892351713,1,0.063,0.841,0.096,0.0334,725,-1.770582037552626,0.3134358792605374,-0.0866874190868394,0.0388,0.0092,-0.003,0.0271333333333333,0.0053142857142857,6.587550014824796,-0.2438949230189724,-0.3271858559968762,1.1045785714799077,0.029813017787762464,1,0.031755219733481166,1,0.04017643784262437,1
2020-02-04,3297.590087890625,1.4980414164082134,1,0.0655,0.8236,0.1102,0.057,1460,0.7254613892351713,-1.770582037552626,0.3134358792605374,0.0334,0.0388,0.0092,0.0430666666666666,0.0150714285714285,7.2868764117507,0.1509735893635862,0.0159937888358314,1.2579512271584483,0.009133904531518633,1,0.018243599266717148,1,0.023153227502713536,1
2020-02-05,3334.68994140625,1.125059589785371,1,0.0762,0.827,0.0951,0.0269,1196,1.4980414164082134,0.7254613892351713,-1.770582037552626,0.057,0.0334,0.0388,0.0391,0.0217714285714285,7.087573705557973,1.1161874651429189,0.4014410396506327,1.0923644216209891,0.005217920343453919,1,0.01342254019177247,1,0.01363544182580001,1
2020-02-06,3345.780029296875,0.3325672876785646,0,0.0636,0.8577,0.0776,0.0258,963,1.125059589785371,1.4980414164082134,0.7254613892351713,0.0269,0.057,0.0334,0.0365666666666666,0.0268714285714285,6.871091294610546,0.9852227646240496,0.305328015104056,1.05947499003322,0.0035776323004834687,1,0.008416546175419981,1,0.007325648892337888,1
2020-02-07,3327.7099609375,-0.5400853672730133,1,0.0614,0.8441,0.0945,0.0414,865,0.3325672876785646,1.125059589785371,1.4980414164082134,0.0258,0.0269,0.057,0.0313666666666666,0.0332142857142857,6.763884908562435,0.3058471700636407,0.2405568796488883,1.1005001979082547,0.0155482271116556,1,0.01576157531382294,1,0.017561609062163086,1
2020-02-10,3352.090087890625,0.7326397804890528,1,0.0545,0.8426,0.1029,0.064,749,-0.5400853672730133,0.3325672876785646,1.125059589785371,0.0414,0.0258,0.0269,0.0437333333333333,0.0410428571428571,6.620073206530356,0.175040566964868,0.300443151252962,1.1164179166427075,0.00651827753512868,1,0.005429433784498228,1,0.006306481038350631,1
2020-02-11,3357.75,0.168847255323512,1,0.0568,0.8497,0.0934,0.0463,1091,0.7326397804890528,-0.5400853672730133,0.3325672876785646,0.064,0.0414,0.0258,0.0505666666666666,0.0421142857142857,6.9957661563048505,0.1204672228465171,0.577504478806696,0.6669788952411282,0.006674085953205289,1,0.008458015737845326,1,-0.005956369592733268,0
2020-02-12,3379.449951171875,0.6462646466197652,0,0.0567,0.8491,0.0943,0.0462,1095,0.168847255323512,0.7326397804890528,-0.5400853672730133,0.0463,0.064,0.0414,0.0521666666666666,0.0439428571428571,6.999422467507961,0.5159172274774434,0.5661906584330666,0.6647187094047714,-0.0027104742611141486,0,-0.0018405275393909015,0,-0.04543936463402887,0
2020-02-13,3373.93994140625,-0.1630445736802377,1,0.0644,0.8295,0.1061,0.0486,913,0.6462646466197652,0.168847255323512,0.7326397804890528,0.0462,0.0463,0.064,0.0470333333333333,0.0427428571428571,6.81783057145415,0.2173557760876798,0.3288926598490021,0.5657401617186903,0.003618902870099916,1,-0.010726314645413071,0,-0.07283175893354232,0
2020-02-14,3380.159912109375,0.1843533320433854,0,0.0654,0.831,0.1036,0.05,943,-0.1630445736802377,0.6462646466197652,0.168847255323512,0.0486,0.0462,0.0463,0.0482666666666666,0.0460428571428571,6.8501261661455,0.2225244683276376,0.1945060516001469,0.4436520966385555,-0.0020501786367558283,0,-0.045639858332908956,0,-0.07803477539222259,0
2020-02-18,3370.2900390625,-0.2919942636890105,1,0.0602,0.8571,0.0827,0.0303,1030,0.1843533320433854,-0.1630445736802377,0.6462646466197652,0.05,0.0486,0.0462,0.0429666666666666,0.0466857142857142,6.93828448401696,-0.0902285017752875,0.1052829728333505,0.4730855180773847,-0.009654966986625158,0,-0.0718276692270492,0,-0.1161710193363018,0
2020-02-19,3386.14990234375,0.4705785881164548,0,0.052,0.8598,0.0875,0.0524,1304,-0.2919942636890105,0.1843533320433854,-0.1630445736802377,0.0303,0.05,0.0486,0.0442333333333333,0.0482571428571428,7.173958319756794,0.1209792188236099,0.2496635378889888,0.3902733665138247,-0.047328090718813054,0,-0.07966570221209301,0,-0.12755782942204108,0
2020-02-20,3373.22998046875,-0.381551976362815,0,0.0609,0.8604,0.0787,0.0226,1694,0.4705785881164548,-0.2919942636890105,0.1843533320433854,0.0524,0.0303,0.05,0.0351,0.0423428571428571,7.43543801981455,-0.0676558839784568,0.0904932869101506,0.3876640720605995,-0.07263661859699277,0,-0.11694132122242928,0,-0.08389585105035557,0
2020-02-21,3337.75,-1.051810302712286,0,0.0698,0.8317,0.0964,0.0325,1412,-0.381551976362815,0.4705785881164548,-0.2919942636890105,0.0226,0.0524,0.0303,0.0358333333333333,0.0403714285714285,7.253470382684528,-0.3209278969862154,-0.0838863642378205,0.5755520399228901,-0.06632015801718971,0,-0.11490675733559286,0,-0.10018122472099467,0
2020-02-24,3225.889892578125,-3.351362667122315,0,0.0755,0.8315,0.0915,0.0123,1338,-1.051810302712286,-0.381551976362815,0.4705785881164548,0.0325,0.0226,0.0524,0.0224666666666666,0.0355285714285714,7.199678345691172,-1.5949083153991388,-0.6549759804866893,1.2811348059891283,-0.07660828206848502,0,-0.042053484969059474,0,-0.0296878624440855,0
