Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2022-04-12,4397.4501953125,-0.3417447717741773,1,0.0378,0.8946,0.066,0.0378,632
2022-04-13,4446.58984375,1.1174577597236055,0,0.0488,0.865,0.0829,0.0523,607
2022-04-14,4392.58984375,-1.214413784439794,0,0.0407,0.8905,0.0689,0.0445,664
2022-04-18,4391.68994140625,-0.0204868284032988,1,0.0488,0.8694,0.0799,0.0554,499
2022-04-19,4462.2099609375,1.6057604355527166,0,0.0502,0.8497,0.0983,0.0452,582
2022-04-20,4459.4501953125,-0.061847507158097,0,0.0455,0.8701,0.0833,0.0636,902
2022-04-21,4393.66015625,-1.4752948498371945,0,0.0606,0.8538,0.0832,0.0103,827
2022-04-22,4271.77978515625,-2.7740054250753654,1,0.0485,0.8783,0.0704,0.0221,709
2022-04-25,4296.1201171875,0.5697936985382235,0,0.0445,0.8772,0.0758,0.041,796
2022-04-26,4175.2001953125,-2.814630843100385,1,0.0507,0.8754,0.0739,0.03,885
2022-04-27,4183.9599609375,0.2098046851701784,1,0.0598,0.8659,0.0708,0.0142,869
2022-04-28,4287.5,2.474690007293945,0,0.0555,0.8602,0.081,0.035,916
2022-04-29,4131.93017578125,-3.628450710641396,1,0.0558,0.8466,0.0963,0.0576,742
2022-05-02,4155.3798828125,0.5675242812353654,1,0.0533,0.8732,0.0706,0.0394,680
2022-05-03,4175.47998046875,0.4837126381486367,1,0.0505,0.8786,0.0709,0.0289,629
2022-05-04,4300.169921875,2.986242108440229,0,0.0498,0.859,0.0881,0.0466,654
2022-05-05,4146.8701171875,-3.5649708609806985,0,0.0465,0.8732,0.0779,0.03,865
2022-05-06,4123.33984375,-0.5674224842484032,0,0.058,0.8711,0.0709,0.019,722
2022-05-09,3991.239990234375,-3.2037100632356763,1,0.0552,0.8678,0.0738,0.032,948
2022-05-10,4001.050048828125,0.2457897449853474,0,0.0528,0.8668,0.0781,0.0248,869
2022-05-11,3935.179931640625,-1.646320750393837,0,0.0577,0.8645,0.0759,0.0317,1038
2022-05-12,3930.080078125,-0.1295964505871771,1,0.0621,0.8554,0.0791,0.0275,1158
2022-05-13,4023.889892578125,2.386969542307149,0,0.0533,0.873,0.0737,0.0293,796
2022-05-16,4008.010009765625,-0.3946400929555671,1,0.0447,0.887,0.0663,0.0151,515
2022-05-17,4088.85009765625,2.016963223486368,0,0.0408,0.8832,0.0725,0.0518,591
2022-05-18,3923.679931640625,-4.03952607874526,0,0.0521,0.8603,0.0854,0.0374,912
2022-05-19,3900.7900390625,-0.5833781800992588,1,0.0539,0.8736,0.0725,0.0099,834
2022-05-20,3901.360107421875,0.0146141769658436,1,0.0671,0.8476,0.0807,0.0162,853
2022-05-23,3973.75,1.855503993092356,0,0.0483,0.874,0.076,0.0349,616
2022-05-24,3941.47998046875,-0.8120797617175213,1,0.0543,0.8672,0.0785,0.0231,653
2022-05-25,3978.72998046875,0.9450764734207696,1,0.0474,0.8543,0.0983,0.065,625
2022-05-26,4057.840087890625,1.9883256167224197,1,0.0438,0.8605,0.0957,0.1007,630
2022-05-27,4158.240234375,2.474226295510973,0,0.0395,0.8746,0.0859,0.0559,503
2022-05-31,4132.14990234375,-0.6274368617659065,0,0.0536,0.8466,0.0928,0.0528,431
2022-06-01,4101.22998046875,-0.7482768681131846,1,0.0442,0.8816,0.0741,0.0317,369
2022-06-02,4176.81982421875,1.8431018038486124,0,0.0534,0.8419,0.1047,0.0517,575
2022-06-03,4108.5400390625,-1.6347313992415624,1,0.0396,0.8813,0.0773,0.0494,543
2022-06-06,4121.43017578125,0.3137400778913113,1,0.0688,0.8458,0.0831,0.023,439
2022-06-07,4160.68017578125,0.9523393173235029,0,0.047,0.8839,0.067,0.043,461
2022-06-08,4115.77001953125,-1.079394578593562,0,0.0445,0.8802,0.0671,0.0312,492
2022-06-09,4017.820068359375,-2.379869397635359,0,0.049,0.8695,0.0816,0.0351,500
